,Inst Time,Flow (cfs)
144,2/19/2022 0:00,0.096
145,2/20/2022 0:00,0.073
146,2/21/2022 0:00,0.082
147,2/22/2022 0:00,0.184
148,2/23/2022 0:00,0.178
149,2/24/2022 0:00,0.048
150,2/25/2022 0:00,0.062
151,2/26/2022 0:00,0.056
152,2/27/2022 0:00,0.056
153,2/28/2022 0:00,0.064
154,3/1/2022 0:00,0.083
155,3/2/2022 0:00,0.071
156,3/3/2022 0:00,0.059
157,3/4/2022 0:00,0.073
158,3/5/2022 0:00,0.046
159,3/6/2022 0:00,0.051
160,3/7/2022 0:00,0.061
161,3/8/2022 0:00,0.06
162,3/9/2022 0:00,0.077
163,3/10/2022 0:00,0.076
164,3/11/2022 0:00,0.067
165,3/12/2022 0:00,0.059
166,3/13/2022 0:00,0.078
167,3/14/2022 0:00,0.09
168,3/15/2022 0:00,0.1
169,3/16/2022 0:00,0.101
170,3/17/2022 0:00,0.103
171,3/18/2022 0:00,0.069
172,3/19/2022 0:00,0.207
173,3/20/2022 0:00,0.205
174,3/21/2022 0:00,0.062
175,3/22/2022 0:00,0.078
176,3/23/2022 0:00,0.094
177,3/24/2022 0:00,0.094
178,3/25/2022 0:00,0.094
179,3/26/2022 0:00,0.091
180,3/27/2022 0:00,0.082
181,3/28/2022 0:00,3.35
182,3/29/2022 0:00,1.11
183,3/30/2022 0:00,1.11
184,3/31/2022 0:00,1.11
185,4/1/2022 0:00,0.86
186,4/2/2022 0:00,21.5
187,4/3/2022 0:00,
188,4/4/2022 0:00,
189,4/5/2022 0:00,
190,4/6/2022 0:00,
191,4/7/2022 0:00,
192,4/8/2022 0:00,
193,4/9/2022 0:00,
194,4/10/2022 0:00,
195,4/11/2022 0:00,
196,4/12/2022 0:00,
197,4/13/2022 0:00,
198,4/14/2022 0:00,
199,4/15/2022 0:00,
200,4/16/2022 0:00,
201,4/17/2022 0:00,
202,4/18/2022 0:00,
203,4/19/2022 0:00,
204,4/20/2022 0:00,
205,4/21/2022 0:00,
206,4/22/2022 0:00,
207,4/23/2022 0:00,
208,4/24/2022 0:00,
209,4/25/2022 0:00,
210,4/26/2022 0:00,
211,4/27/2022 0:00,
212,4/28/2022 0:00,
213,4/29/2022 0:00,
214,4/30/2022 0:00,
215,5/1/2022 0:00,
216,5/2/2022 0:00,
217,5/3/2022 0:00,
218,5/4/2022 0:00,
219,5/5/2022 0:00,
220,5/6/2022 0:00,
221,5/7/2022 0:00,
222,5/8/2022 0:00,
223,5/9/2022 0:00,
224,5/10/2022 0:00,
225,5/11/2022 0:00,
226,5/12/2022 0:00,
227,5/13/2022 0:00,
228,5/14/2022 0:00,
229,5/15/2022 0:00,
230,5/16/2022 0:00,
231,5/17/2022 0:00,
232,5/18/2022 0:00,
233,5/19/2022 0:00,0.084
234,5/20/2022 0:00,0.086
235,5/21/2022 0:00,0.085
236,5/22/2022 0:00,0.071
237,5/23/2022 0:00,0.08
238,5/24/2022 0:00,0.08
239,5/25/2022 0:00,0.087
240,5/26/2022 0:00,0.087
241,5/27/2022 0:00,0.08
242,5/28/2022 0:00,0.077
243,5/29/2022 0:00,0.084
244,5/30/2022 0:00,0.078
245,5/31/2022 0:00,0.078
246,6/1/2022 0:00,0.081
247,6/2/2022 0:00,0.083
248,6/3/2022 0:00,0.088
249,6/4/2022 0:00,0.075
250,6/5/2022 0:00,0.07
251,6/6/2022 0:00,0.076
252,6/7/2022 0:00,0.077
253,6/8/2022 0:00,0.095
254,6/9/2022 0:00,0.069
255,6/10/2022 0:00,0.075
256,6/11/2022 0:00,0.075
257,6/12/2022 0:00,0.072
258,6/13/2022 0:00,0.08
259,6/14/2022 0:00,0.068
260,6/15/2022 0:00,0.072
261,6/16/2022 0:00,0.077
262,6/17/2022 0:00,0.072
263,6/18/2022 0:00,0.074
264,6/19/2022 0:00,0.069
265,6/20/2022 0:00,0.083
266,6/21/2022 0:00,1.11
267,6/22/2022 0:00,0.188
268,6/23/2022 0:00,0.103
269,6/24/2022 0:00,0.114
270,6/25/2022 0:00,0.108
271,6/26/2022 0:00,0.096
272,6/27/2022 0:00,0.1
273,6/28/2022 0:00,0.116
274,6/29/2022 0:00,0.151
275,6/30/2022 0:00,0.099
276,7/1/2022 0:00,0.098
277,7/2/2022 0:00,0.093
278,7/3/2022 0:00,0.107
279,7/4/2022 0:00,0.131
280,7/5/2022 0:00,0.112
281,7/6/2022 0:00,0.123
282,7/7/2022 0:00,0.127
283,7/8/2022 0:00,0.119
284,7/9/2022 0:00,0.124
285,7/10/2022 0:00,0.125
286,7/11/2022 0:00,0.128
287,7/12/2022 0:00,0.128
288,7/13/2022 0:00,0.133
289,7/14/2022 0:00,0.122
290,7/15/2022 0:00,0.131
291,7/16/2022 0:00,0.152
292,7/17/2022 0:00,0.118
293,7/18/2022 0:00,0.121
294,7/19/2022 0:00,0.127
295,7/20/2022 0:00,0.136
296,7/21/2022 0:00,0.119
297,7/22/2022 0:00,0.139
298,7/23/2022 0:00,0.138
299,7/24/2022 0:00,0.162
300,7/25/2022 0:00,0.146
301,7/26/2022 0:00,0.132
302,7/27/2022 0:00,0.149
303,7/28/2022 0:00,0.128
304,7/29/2022 0:00,0.192
305,7/30/2022 0:00,0.144
306,7/31/2022 0:00,0.133
307,8/1/2022 0:00,0.156
308,8/2/2022 0:00,0.17
309,8/3/2022 0:00,0.148
310,8/4/2022 0:00,0.144
311,8/5/2022 0:00,0.172
312,8/6/2022 0:00,0.167
313,8/7/2022 0:00,0.162
314,8/8/2022 0:00,0.161
315,8/9/2022 0:00,0.171
316,8/10/2022 0:00,0.185
317,8/11/2022 0:00,0.179
318,8/12/2022 0:00,0.188
319,8/13/2022 0:00,0.186
320,8/14/2022 0:00,0.242
321,8/15/2022 0:00,0.252
322,8/16/2022 0:00,0.212
323,8/17/2022 0:00,0.234
324,8/18/2022 0:00,0.226
325,8/19/2022 0:00,0.255
326,8/20/2022 0:00,0.237
327,8/21/2022 0:00,0.229
328,8/22/2022 0:00,0.474
329,8/23/2022 0:00,0.47
330,8/24/2022 0:00,0.462
331,8/25/2022 0:00,0.096
332,8/26/2022 0:00,0.119
333,8/27/2022 0:00,0.116
334,8/28/2022 0:00,0.108
335,8/29/2022 0:00,0.632
336,8/30/2022 0:00,0.395
337,8/31/2022 0:00,0.105
338,9/1/2022 0:00,0.092
339,9/2/2022 0:00,0.148
340,9/3/2022 0:00,0.154
341,9/4/2022 0:00,0.103
342,9/5/2022 0:00,0.102
343,9/6/2022 0:00,0.091
344,9/7/2022 0:00,0.096
345,9/8/2022 0:00,0.116
346,9/9/2022 0:00,0.335
347,9/10/2022 0:00,0.084
348,9/11/2022 0:00,0.213
349,9/12/2022 0:00,0.276
350,9/13/2022 0:00,0.269
351,9/14/2022 0:00,0.269
352,9/15/2022 0:00,0.302
353,9/16/2022 0:00,0.249
354,9/17/2022 0:00,0.077
355,9/18/2022 0:00,0.073
356,9/19/2022 0:00,0.076
357,9/20/2022 0:00,0.079
358,9/21/2022 0:00,0.083
359,9/22/2022 0:00,0.066
360,9/23/2022 0:00,0.071
361,9/24/2022 0:00,0.068
362,9/25/2022 0:00,0.07
363,9/26/2022 0:00,0.085
364,9/27/2022 0:00,0.073
365,9/28/2022 0:00,0.067
366,9/29/2022 0:00,0.073
367,9/30/2022 0:00,0.065
368,10/1/2022 0:00,0.064
