"","Inst Time","Flow (cfs)"
"314","8/8/2022 0:00","0"
"315","8/9/2022 0:00","0"
"316","8/10/2022 0:00","0"
"317","8/11/2022 0:00","0"
"318","8/12/2022 0:00","0"
"319","8/13/2022 0:00","0"
"320","8/14/2022 0:00","0"
"321","8/15/2022 0:00","0"
"322","8/16/2022 0:00","0"
"323","8/17/2022 0:00","0"
"324","8/18/2022 0:00","0"
"325","8/19/2022 0:00","0"
"326","8/20/2022 0:00","0"
"327","8/21/2022 0:00","0"
"328","8/22/2022 0:00","0"
"329","8/23/2022 0:00","0"
"330","8/24/2022 0:00","0"
"331","8/25/2022 0:00","0"
"332","8/26/2022 0:00","0"
"333","8/27/2022 0:00","0"
"334","8/28/2022 0:00","0"
"335","8/29/2022 0:00","0"
"336","8/30/2022 0:00","0"
"337","8/31/2022 0:00","0"
"338","9/1/2022 0:00",""
"339","9/2/2022 0:00",""
"340","9/3/2022 0:00",""
"341","9/4/2022 0:00",""
"342","9/5/2022 0:00",""
"343","9/6/2022 0:00","0"
"344","9/7/2022 0:00","0"
"345","9/8/2022 0:00","0"
"346","9/9/2022 0:00","0"
"347","9/10/2022 0:00","0"
"348","9/11/2022 0:00","0"
"349","9/12/2022 0:00","0"
"350","9/13/2022 0:00","0"
"351","9/14/2022 0:00","0"
"352","9/15/2022 0:00","0"
"353","9/16/2022 0:00","0"
"354","9/17/2022 0:00","0"
"355","9/18/2022 0:00","0"
"356","9/19/2022 0:00","0"
"357","9/20/2022 0:00","0"
"358","9/21/2022 0:00","0"
"359","9/22/2022 0:00","0"
"360","9/23/2022 0:00","0"
"361","9/24/2022 0:00","0"
"362","9/25/2022 0:00","0"
"363","9/26/2022 0:00","0"
"364","9/27/2022 0:00","0"
"365","9/28/2022 0:00","0"
"366","9/29/2022 0:00","0"
"367","9/30/2022 0:00","0"
"368","10/1/2022 0:00","0"
